year,report_code,corp_code,corp_name,stock_code,corp_cls,auditor_raw,auditor_group,audit_contract_fee,audit_actual_fee,audit_contract_hours,audit_actual_hours,audit_opinion,revenue,revenue_account,revenue_fs_div,source_rcept_no,warnings
2024,11011,00123107,보락,002760,Y,한울회계법인,other_or_unknown,95000000,95000000,931,876,,47600285853,매출액,OFS,20250321000822,
2024,11011,00123143,보령,003850,Y,삼정회계법인,samjong_kpmg,620000000,620000000,4369,4414,,1017106670442,매출액,CFS,20250320001237,
2024,11011,00123541,보해양조,000890,Y,안진회계법인,deloitte_anjin,223000000,223000000,1980,1750,,87624248943,매출액,CFS,20250318001002,
2024,11011,00123718,부광약품,003000,Y,안진회계법인,deloitte_anjin,320000000,240000000,2710,2665,,160086870107,매출액,CFS,20250318000877,
2024,11011,00123772,부국증권,001270,Y,우리회계법인,other_or_unknown,345000000,345000000,2658,2640,,779174975982,매출액,CFS,20250813001187,
2024,11011,00123781,부국철강,026940,Y,삼정회계법인,samjong_kpmg,110000000,110000000,1090,1090,,181818473591,매출액,OFS,20250320000887,
2024,11011,00124027,부산산업,011390,Y,서현회계법인,other_or_unknown,175000000,175000000,1366,1373,,124105964709,매출액,CFS,20250320000250,
2024,11011,00124151,부산주공,005030,Y,삼덕회계법인,other_or_unknown,190000000,200000000,1900,1935,,213030180079,매출액,OFS,20250521000343,
2024,11011,00141404,블루산업개발,006740,Y,삼정회계법인,samjong_kpmg,220000000,349000000,1830,2528,,88112890040,매출액,CFS,20250411003513,
2024,11011,00107677,비비안,002070,Y,삼도회계법인,other_or_unknown,295000000,295000000,2178,2666,,235220902183,매출액,CFS,20250321001351,
2024,11011,00520887,비상교육,100220,Y,삼일회계법인,samil_pwc,346000000,346000000,2660,2545,,246460145921,매출액,CFS,20250320001015,
2024,11011,00447609,비에이치,090460,Y,안진회계법인,deloitte_anjin,357000000,357000000,3394,3066,,1754441744291,매출액,CFS,20250326000026,
2024,11011,00124726,빙그레,005180,Y,삼정회계법인,samjong_kpmg,230000000,230000000,2300,2211,,1463041258105,매출액,CFS,20250312000859,
2024,11011,00109718,사조대림,003960,Y,우리회계법인,other_or_unknown,340000000,340000000,3290,3338,,2642956274496,매출액,CFS,20250312000891,
2024,11011,00137252,사조동아원,008040,Y,서우회계법인,other_or_unknown,180000000,180000000,1847,1847,,678149244374,매출액,OFS,20250312000522,
2024,11011,00124799,사조산업,007160,Y,인덕회계법인,other_or_unknown,330000000,330000000,3013,3026,,635200660442,매출액,CFS,20250312000903,
2024,11011,00124780,사조씨푸드,014710,Y,삼정회계법인,samjong_kpmg,165000000,175000000,1375,1709,,188281808578,매출액,CFS,20250311000913,
2024,11011,00141875,사조오양,006090,Y,안진회계법인,deloitte_anjin,229000000,229000000,2100,2070,,400696837980,매출액,OFS,20250703000352,
2024,11011,00366438,산일전기,062040,Y,삼일회계법인,samil_pwc,150000000,150000000,1030,1705,,333996550771,매출액,OFS,20250328001583,
2024,11011,00125530,삼립,005610,Y,인덕회계법인,other_or_unknown,550000000,550000000,3787,3777,,3427920218534,매출액,CFS,20250318001175,
2024,11011,00125974,삼부토건,001470,Y,삼일회계법인,samil_pwc,435000000,435000000,3150,2649,,462425746422,매출액,CFS,20250814002051,
2024,11011,00126308,삼성E&A,028050,Y,한영회계법인,ey_hanyoung,1458000000,1458000000,12150,12203,,9966551344477,매출액,CFS,20250814003670,
2024,11011,01688896,삼성FN리츠,448730,Y,한울회계법인,other_or_unknown,30000000,30000000,292,292,,10190719332,매출액,OFS,20250108000357,
2024,11011,00126362,삼성SDI,006400,Y,삼일회계법인,samil_pwc,1980000000,1980000000,18000,18585,,16592248884388,매출액,CFS,20250311001275,
2024,11011,00126201,삼성공조,006660,Y,안경 회계 법인,other_or_unknown,75000000,45000000,1200,1210,,115772504831,매출액,CFS,20250320001319,
2024,11011,00149655,삼성물산,028260,Y,한영회계법인,ey_hanyoung,4056000000,3650000000,35270,35182,,42103238027336,매출액,CFS,20250814002350,
2024,11011,00877059,삼성바이오로직스,207940,Y,삼일회계법인,samil_pwc,1460000000,1460000000,9640,9307,,4547322176421,매출액,CFS,20250814004283,
2024,11011,00126256,삼성생명,032830,Y,삼일회계법인,samil_pwc,3900000000,3120000000,25025,24889,,8460953000000,이자수익,CFS,20250331004004,
2024,11011,00126186,삼성에스디에스,018260,Y,삼일회계법인,samil_pwc,2000000000,2000000000,17460,16646,,13828232033800,매출액,CFS,20250311001129,
2024,11011,00126371,삼성전기,009150,Y,안진회계법인,deloitte_anjin,1430000000,1430000000,14500,14231,,10294102976435,매출액,CFS,20250311001190,
2024,11011,00126380,삼성전자,005930,Y,삼정회계법인,samjong_kpmg,7800000000,7800000000,78000,76830,,300870903000000,매출액,CFS,20250311001085,
2024,11011,00126414,삼성제약,001360,Y,삼덕회계법인,other_or_unknown,150000000,150000000,1780,1855,,44294231025,매출액,OFS,20250814003559,
2024,11011,00126478,삼성중공업,010140,Y,삼일회계법인,samil_pwc,1520000000,1520000000,14500,13682,,9903077919464,매출액,CFS,20250319000397,
2024,11011,00104856,삼성증권,016360,Y,삼정회계법인,samjong_kpmg,1430000000,1430000000,12064,11548,,1691960043439,이자수익,CFS,20250306000628,
2024,11011,00423690,삼성출판사,068290,Y,도원회계법인,other_or_unknown,130000000,130000000,1275,1383,,40565887090,매출액,OFS,20251114002511,
2024,11011,00126292,삼성카드,029780,Y,안진회계법인,deloitte_anjin,915000000,615000000,8714,6390,,4383209688411,매출액,CFS,20250312000920,
2024,11011,00139214,삼성화재해상보험,000810,Y,안진회계법인,deloitte_anjin,2360000000,2360000000,17481,17750,,2251532693274,이자수익,CFS,20250328001868,
2024,11011,00126779,삼아알미늄,006110,Y,삼정회계법인,samjong_kpmg,316000000,316000000,2563,2565,,251733337646,매출액,CFS,20250313001287,
2024,11011,00896285,삼양사,145990,Y,한영회계법인,ey_hanyoung,450000000,450000000,4676,4657,,2671821461625,매출액,CFS,20250319000739,
2024,11011,00126955,삼양식품,003230,Y,안진회계법인,deloitte_anjin,432000000,432000000,3600,38,,1728015003746,매출액,CFS,20250318001186,
2024,11011,01060814,삼양패키징,272550,Y,삼일회계법인,samil_pwc,280000000,280000000,2500,2292,,448111536488,매출액,CFS,20250318001393,
2024,11011,00126937,삼양홀딩스,000070,Y,한영회계법인,ey_hanyoung,390000000,390000000,3986,4171,,3553264096673,매출액,CFS,20250320000941,
2024,11011,00127255,삼영,003720,Y,삼덕회계법인,other_or_unknown,150000000,150000000,980,1006,,126040086242,매출액,CFS,20250320000750,
2024,11011,00127167,삼영무역,002810,Y,신한회계법인,other_or_unknown,140000000,140000000,2146,2684,,480191108812,매출액,CFS,20250318000675,
2024,11011,00127200,삼영전자공업,005680,Y,대주회계법인,other_or_unknown,220000000,220000000,1846,1900,,162977940986,매출액,CFS,20250320001464,
2024,11011,00191588,삼원강재,023000,Y,삼덕회계법인,other_or_unknown,290000000,290000000,2400,2457,,343558905658,매출액,OFS,20250314000520,
2024,11011,00127802,삼익THK,004380,Y,정인회계법인,other_or_unknown,140000000,140000000,1600,1542,,304426059356,매출액,CFS,20250313001328,
2024,11011,00127857,삼익악기,002450,Y,한길회계법인,other_or_unknown,250000000,250000000,2119,2178,,230380204827,매출액,CFS,20250710000455,
2024,11011,00109806,삼일씨엔에스,004440,Y,서우회계법인,other_or_unknown,210000000,210000000,2200,1862,,221295516428,매출액,OFS,20250320001188,
2024,11011,00128032,삼일제약,000520,Y,우리회계법인,other_or_unknown,220000000,220000000,1803,1910,,219699586442,매출액,CFS,20250328001724,
2024,11011,00128227,삼정펄프,009770,Y,현대회계법인,other_or_unknown,170000000,170000000,1722,1890,,163884080446,매출액,OFS,20250327001293,
2024,11011,00128412,삼진제약,005500,Y,한울회계법인,other_or_unknown,130000000,98000000,1311,1364,,308349934442,매출액,OFS,20250313001200,
2024,11011,00128555,삼천리,004690,Y,삼일회계법인,samil_pwc,875000000,875000000,7400,7344,,5120527432173,매출액,CFS,20250813001129,
2024,11011,00128980,삼호개발,010960,Y,대주회계법인,other_or_unknown,13000000,13000000,1585,1586,,401776583229,매출액,CFS,20250317000096,
2024,11011,00129235,삼화왕관,004450,Y,대주회계법인,other_or_unknown,256000000,256000000,2180,2058,,167142498336,매출액,CFS,20250320000947,
2024,11011,00129271,삼화전기,009470,Y,삼덕회계법인,other_or_unknown,100000000,75000000,1500,1585,,233116164397,매출액,CFS,20250313000817,
2024,11011,00129280,삼화전자공업,011230,Y,삼덕회계법인,other_or_unknown,190000000,190000000,1460,1464,,33397439064,매출액,CFS,20250313000955,
2024,11011,00129350,삼화콘덴서공업,001820,Y,한영회계법인,ey_hanyoung,156000000,156000000,1800,1800,,295412198601,매출액,CFS,20250313000953,
2024,11011,00112059,상상인증권,001290,Y,우리회계법인,other_or_unknown,206000000,206000000,2004,2226,,322674868493,매출액,CFS,20250318001083,
2024,11011,00129642,상신브레이크,041650,Y,삼정회계법인,samjong_kpmg,180000000,180000000,1800,1792,,578555061212,매출액,CFS,20250314001195,
2024,11011,00305668,새론오토모티브,075180,Y,삼일회계법인,samil_pwc,260000000,260000000,2270,2051,,142009270182,매출액,CFS,20250321000868,
2024,11011,00130091,샘표,007540,Y,예일회계법인,other_or_unknown,45000000,45000000,800,800,,404955848041,매출액,CFS,20250814000253,
2024,11011,01167056,샘표식품,248170,Y,예일회계법인,other_or_unknown,120000000,120000000,1630,1649,,404881504598,매출액,CFS,20250314000817,
2024,11011,00163114,서연,007860,Y,대주회계법인,other_or_unknown,200000000,200000000,2604,2607,,4498780011654,매출액,CFS,20250318001318,
2024,11011,01036446,서연이화,200880,Y,서현회계법인,other_or_unknown,470000000,470000000,4182,4502,,4041529108352,매출액,CFS,20250331003613,
2024,11011,00130684,서울도시가스,017390,Y,한울회계법인,other_or_unknown,445000000,445000000,3540,3622,,1703788525280,매출액,CFS,20250703000161,
2024,11011,00112998,서울보증보험,031210,Y,안진회계법인,deloitte_anjin,1535000000,1535000000,10704,10954,,,,,20250324000440,
2024,11011,00130879,서울식품공업,004410,Y,대현회계법인,other_or_unknown,140000000,140000000,1074,1,,58588657427,매출액,OFS,20250320000850,
2024,11011,00131197,서원,021050,Y,신한회계법인,other_or_unknown,442000000,398000000,3160,3292,,1229526508990,매출액,CFS,20250320001156,
2024,11011,00131692,서흥,008490,Y,대현회계법인,other_or_unknown,360000000,360000000,2796,3080,,653264494420,매출액,CFS,20250320000847,
2024,11011,00131939,선도전기,007610,Y,대주회계법인,other_or_unknown,290000000,290000000,2500,2125,,23984030522,매출액,CFS,20250926000794,
2024,11011,00855093,선진,136490,Y,한영회계법인,ey_hanyoung,435000000,435000000,4500,4300,,1681370807177,매출액,CFS,20250318001380,
2024,11011,00132628,성문전자,014910,Y,이촌회계법인,other_or_unknown,110000000,,1300,1305,,48061878139,매출액,CFS,20250320000385,
2024,11011,00132804,성신양회,004980,Y,신우회계법인,other_or_unknown,275000000,275000000,2880,2896,,1162632731807,매출액,CFS,20250312000954,
2024,11011,00133335,성창기업지주,000180,Y,동현회계법인,other_or_unknown,250000000,187000000,1315,1315,,143105590875,매출액,CFS,20250317000553,
2024,11011,00133618,세기상사,002420,Y,대성삼경회계법인,other_or_unknown,122000000,122000000,946,1009,,32031845759,매출액,OFS,20250318000783,
2024,11011,00133812,세방,004360,Y,성현회계법인,other_or_unknown,430000000,430000000,4400,4159,,1373388758110,매출액,CFS,20250814002055,
2024,11011,00133858,세방전지,004490,Y,삼일회계법인,samil_pwc,460000000,460000000,3833,3859,,2059542800914,매출액,CFS,20250312000986,
2024,11011,00106669,세아베스틸지주,001430,Y,삼일회계법인,samil_pwc,564000000,564000000,4700,4597,,3636063257694,매출액,CFS,20250318000465,
2024,11011,01325979,세아제강,306200,Y,삼정회계법인,samjong_kpmg,493000000,493000000,4075,4046,,1809432963576,매출액,CFS,20250312000987,
2024,11011,00124197,세아제강지주,003030,Y,삼정회계법인,samjong_kpmg,362000000,362000000,2987,2986,,3675086864147,매출액,CFS,20250317000708,
2024,11011,00377610,세아홀딩스,058650,Y,삼일회계법인,samil_pwc,490000000,490000000,4090,4052,,6016826083760,매출액,CFS,20250314001645,
2024,11011,00134176,세우글로벌,013000,Y,다산회계법인,other_or_unknown,95000000,95000000,667,670,,35874839491,매출액,OFS,20250321001830,
2024,11011,00134316,세원정공,021820,Y,한미회계법인,other_or_unknown,132000000,132000000,1950,1777,,162533026895,매출액,CFS,20250808000388,
2024,11011,00422895,세이브존I&C,067830,Y,예지회계법인,other_or_unknown,330000000,330000000,2270,2297,,117239836613,매출액,OFS,20250320000981,
2024,11011,00415628,세진중공업,075580,Y,광교회계법인,other_or_unknown,135000000,135000000,1760,1761,,352376572888,매출액,CFS,20250318000960,
2024,11011,00413046,셀트리온,068270,Y,삼일회계법인,samil_pwc,2920000000,2920000000,22710,22576,,3557303554371,매출액,CFS,20250317000929,
2024,11011,01412822,솔루스첨단소재,336370,Y,한영회계법인,ey_hanyoung,420000000,420000000,4200,4112,,570949198601,매출액,CFS,20251121000498,
2024,11011,01159233,솔루엠,248070,Y,삼덕회계법인,other_or_unknown,240000000,240000000,2500,2639,,1594442254779,매출액,CFS,20250813001277,
2024,11011,00134963,송원산업,004430,Y,한영회계법인,ey_hanyoung,628000000,628000000,5364,5274,,1070200000000,매출액,CFS,20250311000263,
2024,11011,00135111,수산세보틱스,017550,Y,동성회계법인,other_or_unknown,355000000,355000000,3290,3407,,197892248312,매출액,CFS,20250321001765,
2024,11011,00193328,수산인더스트리,126720,Y,삼일회계법인,samil_pwc,220000000,220000000,2200,2592,,316791494897,매출액,CFS,20250814003023,
2024,11011,00117498,스틱인베스트먼트,026890,Y,한영회계법인,ey_hanyoung,295000000,295000000,2270,2123,,79465712795,매출액,CFS,20250320001381,
2024,11011,00852087,시디즈,134790,Y,삼덕회계법인,other_or_unknown,85000000,85000000,1100,908,,208408238360,매출액,CFS,20250814002709,
2024,11011,00148984,시알홀딩스,000480,Y,삼일회계법인,samil_pwc,252000000,252000000,2420,2272,,810831515000,매출액,CFS,20250311001197,
2024,11011,01384787,시프트업,462870,Y,한영회계법인,ey_hanyoung,150000000,150000000,1320,1543,,224084645616,매출액,OFS,20250319000952,
2024,11011,00135777,신대양제지,016590,Y,우리회계법인,other_or_unknown,150000000,90000000,1781,1817,,658502364521,매출액,CFS,20250320001290,
2024,11011,00135795,신도리코,029530,Y,한영회계법인,ey_hanyoung,295000000,295000000,2950,2834,,340994882503,매출액,CFS,20250715000025,
2024,11011,00135962,신라교역,004970,Y,삼정회계법인,samjong_kpmg,185000000,185000000,2050,2153,,496120565456,매출액,CFS,20250515002241,
2024,11011,00136271,신성이엔지,011930,Y,대주회계법인,other_or_unknown,200000000,200000000,2250,2250,,582301298381,매출액,CFS,20250318001079,
2024,11011,00136378,신세계,004170,Y,삼일회계법인,samil_pwc,1390000000,1390000000,11580,10668,,6570412728809,매출액,CFS,20250312001128,
2024,11011,00219486,신세계I&C,035510,Y,삼일회계법인,samil_pwc,455000000,455000000,4150,3824,,625716262145,매출액,CFS,20250317000967,
2024,11011,00234412,신세계인터내셔날,031430,Y,한영회계법인,ey_hanyoung,660000000,660000000,5419,5283,,1308633993458,매출액,CFS,20250313000018,
2024,11011,00274933,신세계푸드,031440,Y,안진회계법인,deloitte_anjin,580000000,580000000,5273,5303,,1534799832427,매출액,CFS,20250317000635,
2024,11011,00136402,신송홀딩스,006880,Y,삼일회계법인,samil_pwc,119000000,119000000,1160,1192,,164580506815,매출액,CFS,20250318001436,
2024,11011,00136624,신영와코루,005800,Y,삼일회계법인,samil_pwc,250000000,250000000,2025,1849,,196678118757,매출액,CFS,20250313000876,
2024,11011,00136721,신영증권,001720,Y,안진회계법인,deloitte_anjin,600000000,600000000,5220,5674,,2764259939189,매출액,CFS,20240612000337,
2024,11011,00136864,신원,009270,Y,삼정회계법인,samjong_kpmg,400000000,400000000,3921,3738,,939536833803,매출액,CFS,20250814002561,
2024,11011,00173698,신일전자,002700,Y,정진세림회계법인,other_or_unknown,123000000,123000000,1263,1256,,178314873865,매출액,OFS,20250320000612,
